Unnamed: 0,battery_id,formula_charge,id_charge,stability_charge,formula_discharge,id_discharge,stability_discharge,average_voltage,capacity_grav,capacity_vol,energy_grav,energy_vol,max_delta_volume,working_ion
24,mp-761783_Li,Li3Co2Cu3O10,mp-752567,0.06823960954861441,Li5Co2Cu3O10,mp-752862,0.0581982324999899,3.5871661350000017,106.52345309617112,501.0985101924328,382.1173235298462,1797.5236060612478,0.009511534490611151,Li
25,mp-761730_Li,LiCo3CuO8,mp-761730,0.04012124149038421,Li4Co3CuO8,mp-753919,0.11156614499998962,3.1970808766666696,202.98781310796073,926.3021807867208,648.9684554838493,2961.462988207857,0.04275545466743025,Li
26,mp-540145_Li,Fe(PO3)5,mp-540145,0.06350857867063464,LiFe(PO3)5,mp-687200,0.04220155652461965,5.400743890000007,58.56380801618102,140.93456169951548,316.2881283185232,761.1514729884873,0.005892915775619567,Li
27,mp-540145_Li,LiFe(PO3)5,mp-687200,0.04220155652461965,Li2Fe(PO3)5,mp-705356,0.029144276956520443,5.253613855000003,57.688855514967486,147.84212574959568,303.07497061252656,776.7054401907287,0.04901256275808197,Li
28,mp-1101552_Li,FeP4O13,mp-1101552,0.15684964008101865,LiFeP4O13,mp-705398,0.1108981647587699,5.711726372500015,67.90802642962427,158.54536190368225,387.872065462513,905.5677248228212,0.035131041968753614,Li
29,mp-1101552_Li,LiFeP4O13,mp-705398,0.1108981647587699,Li2FeP4O13,mp-759091,0.06619566298957924,5.256869817499995,66.73438875666996,163.1507078996387,350.81399404424934,857.6620320613686,0.029047497452207024,Li
30,mp-1177017_Li,Li3Fe3P8O29,mp-705437,0.10179320814922388,Li6Fe3P8O29,mp-1177017,0.03886458572010909,5.296617258333333,87.30563156212033,222.06243186733462,462.4245148816178,1176.1797090559946,0.018560330381834026,Li
31,mp-1177017_Li,Li6Fe3P8O29,mp-1177017,0.03886458572010909,Li9Fe3P8O29,mp-554093,1.7763568394002505e-15,4.9490025216666655,85.37527463808574,230.3244444959495,422.52244947187035,1139.876256611928,0.0372058099118302,Li
32,mp-540453_Li,Li3FeP2O9,mp-26902,0.09490840566666847,Li4FeP2O9,mp-26901,0.05502005829427148,4.625299549999999,92.56217342899923,255.66653562653408,428.127779108172,1182.534312183467,0.012176194269048812,Li
33,mp-1101549_Li,Fe4P9O32,mp-27102,0.1174103529212962,Li3Fe4P9O32,mp-705390,0.07276976918402678,5.144811168333334,77.68938211245168,215.69735535379368,399.6972007530574,1109.7221628041616,0.037107287962166564,Li
34,mp-762711_Li,Li2Fe(PO4)2,mp-758232,0.07837644421474099,Li3Fe(PO4)2,mp-773399,0.014080367589285991,4.9945237899999935,100.526644067962,310.6037607516248,502.082715326298,1551.3178723374563,0.018056619817875763,Li
35,mp-762856_Li,Li2Fe(PO4)2,mp-762856,0.07999180036858711,Li3Fe(PO4)2,mp-772427,0.03177435294642805,4.7678076250000085,100.526644067962,310.98294454540337,479.2917001028912,1482.706854248529,0.039994637517128284,Li
36,mp-697808_Li,Fe2P3O13,mp-697819,0.6186667725578703,LiFe2P3O13,mp-697808,0.5932669980263174,4.411901124999991,63.8823348908217,172.43273952203944,281.84254517244244,760.7561974841162,0.005395849801501651,Li
37,mp-31779_Li,LiFe2(PO4)3,mp-699352,0.0926855513194429,Li3Fe2(PO4)3,mp-26677,0.03145848912500071,4.7615821500000015,128.41275640771264,427.8463574993307,611.4478887432626,2037.225578811332,0.0057454427716499,Li
38,mp-540420_Li,LiFe2(PO4)3,mp-540420,0.1050684479861097,Li3Fe4(PO4)6,mp-766384,0.06987656045608404,5.475856030000021,32.924391937474425,99.89898304310148,180.28923012490344,547.0324486874372,0.0003740842518282772,Li
41,mp-1101522_Li,LiFeP2O7,mp-1101522,0.15713011250000086,Li2FeP2O7,mp-25845,0.0383467564583313,4.463954980000001,109.99074863235974,304.8880539470888,490.9937501113507,1361.0065467596166,0.023232497627146298,Li
42,mp-704185_Li,Fe4(PO4)3,mp-704185,0.09034056779605493,LiFe4(PO4)3,mp-704186,0.031867605874988485,4.2865422350000175,52.01796633129457,193.9862556724295,222.9772096579031,831.530277949381,0.013890017510245656,Li
43,mp-771505_Li,CrCo5O12,mp-756950,0.06688763369443329,Li4CrCo5O12,mp-771079,0.07987086840906077,3.787754732500003,189.26969095971359,851.6516645124091,716.9071676514682,3225.8476226983807,0.01681014259065661,Li
44,mp-761651_Li,Cr(CoO3)2,mp-755124,0.09808121211111942,Li2Cr(CoO3)2,mp-757009,0.08510068090909773,3.8206619849999983,191.6164730601212,843.2899446459254,732.1017743205812,3221.9258338414397,0.01593335032736154,Li
45,mp-770878_Li,Cr3Co5O16,mp-756555,0.0963317806041646,Li4Cr3Co5O16,mp-770878,0.09996860910714213,3.9068699900000095,145.9758429800664,647.4206228039221,570.308640203775,2529.388202139759,0.11874720967354202,Li
47,mp-1177445_Li,Li2Cr3CoO8,mp-763336,0.08215624249999909,Li3Cr3CoO8,mp-759061,0.01896537916666308,4.010260959999988,73.68313583770298,305.6155127545745,295.4886030603164,1225.5979595700485,0.0003960244076799402,Li
48,mp-1177445_Li,Li3Cr3CoO8,mp-759061,0.01896537916666308,Li4Cr3CoO8,mp-1177445,0.034620451874999965,2.8751077099999853,72.30341832678839,301.5822247948447,207.88011549070353,867.0813797066068,0.013373758889382524,Li
49,mp-1101525_Li,LiSn(PO3)4,mp-1101525,0.06890271706018769,Li2Sn(PO3)4,mp-26271,0.019965351118424124,4.100929527500004,59.76072609677136,180.77982433275426,245.07452623508985,741.3653195824558,0.02508937822695434,Li
50,mp-1176668_Li,Sn(PO3)4,mp-757131,0.02505090470588289,LiSn(PO3)4,mp-1176668,0.05150752803240888,2.960717955000012,60.700165971012495,187.82338230426646,179.71607126185742,556.0920603570734,0.06475946666922837,Li
51,mp-26702_Li,LiSn2(PO4)3,mp-27094,0.0028126475000007645,Li3Sn2(PO4)3,mp-757899,0.04419354708332968,2.3569065737500003,98.68777209048382,332.2203766531307,232.59785878880314,783.0123896674647,0.14985796653136976,Li
52,mp-673117_Li,Sn2P3O10,mp-673117,0.16224252137499473,LiSn2P3O10,mp-673119,0.05218493005208735,4.5692771549999875,53.89656034442321,167.38989174929608,246.26832191485119,764.8508083479793,0.03378231317739355,Li
53,mp-763765_Li,Li2Fe3(BO3)3,mp-759292,0.3053532685294273,Li5Fe6(BO3)6,mp-766512,0.04817179014282935,10.982183550000043,37.08879224290608,121.60183249290549,407.3159240594124,1335.4536444534476,0.027723405659109586,Li
54,mp-763765_Li,Li5Fe6(BO3)6,mp-766512,0.04817179014282935,LiFeBO3,mp-756664,0.0061676586111110146,3.7501620199999817,36.73593661077857,121.12701420977184,137.76571424686864,454.2459282854844,0.00392000319855379,Li
56,mp-1176725_Li,LiFe4(BO3)4,mp-774381,0.06374107980160204,LiFe2(BO3)2,mp-764552,0.04432356926136905,3.115150529999999,56.72285592312543,181.77962685065376,176.70023469203772,566.2709009270161,0.007631328923772163,Li
57,mp-1176725_Li,LiFe2(BO3)2,mp-764552,0.04432356926136905,LiFeBO3,mp-783910,0.0,2.8472732100000018,110.20780983233573,363.4847811209545,313.7917444683843,1034.9404795284083,0.00020488500267701332,Li
58,mp-1176728_Li,LiFe4(BO3)4,mp-849720,0.06949385980160194,LiFe2(BO3)2,mp-760284,0.04811117767046103,3.1526315249999803,56.72285592312543,183.09725772290886,178.8262637712771,577.2381868382887,0.006544279433753575,Li
59,mp-1176728_Li,LiFe2(BO3)2,mp-760284,0.04811117767046103,Li5Fe8(BO3)8,mp-759159,0.04494361470833308,2.6012008500000308,28.15463240617584,91.5686824373722,73.235853746383,238.18853458947552,0.00021904834804398202,Li
60,mp-763520_Li,PWO5,mp-766045,1.4210854715202004e-14,LiPWO5,mp-757577,0.023160938906249484,2.623638247500002,88.8196349827765,459.9314300553199,233.03059146980166,1206.6936911205091,0.014914615226929715,Li
