,battery_id,formula_charge,id_charge,stability_charge,formula_discharge,id_discharge,stability_discharge,average_voltage,max_delta_volume,working_ion
1956,mp-554954_Li,Fe2(SO4)3,mp-554954,0.004701831029410464,Li2Fe2(SO4)3,mp-778400,8.881784197001252e-16,3.5796951162499986,0.11465844686130944,Li
1957,mp-559859_Li,Fe2(SO4)3,mp-559859,-8.881784197001252e-16,LiFe2(SO4)3,mp-770181,0.021731097916668496,3.148569790000001,0.0185802199338172,Li
1958,mp-764331_Li,LiVSi4(HO6)2,mp-764331,0.09798337437500049,Li3VSi4(HO6)2,mp-770607,0.039602054829547484,3.377974944999996,0.02834246243492977,Li
1959,mp-767810_Li,ZnCr3(SO4)6,mp-767810,5.329070518200751e-15,LiZnCr3(SO4)6,mp-769549,0.003066944071428601,4.722538679999991,0.007077154931865337,Li
1960,mp-767810_Li,ZnCr3(SO4)6,mp-767810,5.329070518200751e-15,Li2ZnCr3(SO4)6,mp-774007,0.019081761510415518,3.731154350000002,0.03504588344448201,Li
1961,mp-578763_Li,Ni(SO4)2,mp-850515,0.1503671927462129,Li2Ni(SO4)2,mp-578763,-8.881784197001252e-16,5.803706537500004,0.12822340918977804,Li
1962,mp-773676_Li,Ni(SO4)2,mp-773676,0.04780470922348545,LiNi(SO4)2,mp-777013,0.024258929401042906,5.322823869999984,0.007118842317451302,Li
1963,mp-772423_Li,Ni(SO4)2,mp-772423,0.046414232556819535,LiNi(SO4)2,mp-775498,0.02799785467882021,5.2626615233333265,0.026128024501621105,Li
1964,mp-770109_Li,Ni2(SO4)3,mp-770220,0.0390835508823546,Li2Ni2(SO4)3,mp-770109,0.006636331578947718,5.208366867500009,0.0032076611815203826,Li
1965,mp-770331_Li,Ni2(SO4)3,mp-779766,0.015433996764707025,LiNi2(SO4)3,mp-778860,0.00616129694444556,5.090676434999983,0.026800924446432894,Li
1966,mp-770331_Li,Ni2(SO4)3,mp-779766,0.015433996764707025,Li2Ni2(SO4)3,mp-770331,8.881784197001252e-16,5.070390807499995,0.026800924446432894,Li
1967,mp-764857_Li,Ni2(SO4)3,mp-779193,0.03269273205882417,Li2Ni2(SO4)3,mp-764857,0.0011923312500021765,5.205762910624989,0.004580962142433531,Li
1968,mp-762748_Li,Li6VNi3(PO4)6,mp-762748,0.07869233623436589,Li8VNi3(PO4)6,mp-765328,0.0696434848214329,4.178043750000006,0.013105967594245982,Li
1969,mp-761403_Li,VNi3(PO4)4,mp-775192,0.08448174653647111,Li4VNi3(PO4)4,mp-761403,0.03116110437500641,3.965011994999995,0.046356550931932805,Li
1970,mp-1101213_Li,VNi(PO4)2,mp-1101213,0.045604734097214994,Li2VNi(PO4)2,mp-761302,0.06138044875000137,3.136640150000003,0.06759926661068594,Li
1971,mp-1176854_Li,V3Ni(PO4)6,mp-775463,0.033024462285532685,Li6V3Ni(PO4)6,mp-771653,0.042928170515649455,3.849546269999996,0.0037106829281916553,Li
